Date,High,Low,Open,Close,Volume,Adj Close
2012-01-02,98.75,96.5,97.25,98.4000015258789,2099152.0,80.73370361328125
2012-01-03,101.42500305175781,99.0,99.25,100.80000305175781,10143220.0,82.70283508300781
2012-01-04,107.0,101.5,101.61250305175781,104.5999984741211,9475148.0,85.82060241699219
2012-01-05,106.2249984741211,103.0625,104.5999984741211,103.6875,3231968.0,85.0719223022461
2012-01-06,105.0,102.5,103.5,104.38749694824219,3272260.0,85.64625549316406
2012-01-09,104.69999694824219,103.26249694824219,104.25,103.73750305175781,2156612.0,85.11294555664062
2012-01-10,105.1624984741211,104.19999694824219,104.75,104.9749984741211,6297316.0,86.12828826904297
2012-01-11,106.2249984741211,103.19999694824219,105.94999694824219,103.82499694824219,2967676.0,85.18475341796875
2012-01-12,103.80000305175781,100.51249694824219,103.75,101.4375,4445508.0,83.22588348388672
2012-01-13,102.0250015258789,99.0,101.625,99.4375,5498304.0,81.58495330810547
2012-01-16,102.0999984741211,98.76249694824219,99.25,101.48750305175781,3312632.0,83.26692199707031
2012-01-17,108.125,103.67500305175781,105.5,106.3499984741211,19160384.0,87.25639343261719
2012-01-18,106.67500305175781,103.3375015258789,106.61250305175781,104.36250305175781,5520804.0,85.62574768066406
2012-01-19,105.63749694824219,103.8499984741211,105.25,104.73750305175781,3026768.0,85.93343353271484
2012-01-20,105.5625,102.44999694824219,105.5625,104.4124984741211,3041328.0,86.07769775390625
2012-01-23,105.9000015258789,103.6875,105.0,105.0625,2915000.0,86.6135482788086
2012-01-24,107.5,102.75,105.0,107.11250305175781,2002912.0,88.30355834960938
2012-01-25,107.5,104.25,107.25,105.19999694824219,3440640.0,86.7269058227539
2012-01-27,107.5250015258789,104.94999694824219,105.625,107.0,3227024.0,88.21082305908203
2012-01-30,107.5250015258789,104.8125,106.25,107.26249694824219,2673028.0,88.4272232055664
2012-01-31,109.875,107.5250015258789,107.75,109.4124984741211,4355496.0,90.19969177246094
2012-02-01,110.2249984741211,107.88749694824219,109.94999694824219,109.4749984741211,2112760.0,90.2511978149414
2012-02-02,115.94999694824219,109.875,110.0,115.36250305175781,8703964.0,95.10488891601562
2012-02-03,115.86250305175781,112.32499694824219,115.75,113.5,2837152.0,93.5694351196289
2012-02-06,116.98750305175781,113.86250305175781,113.86250305175781,115.6875,5223688.0,95.3728256225586
2012-02-07,117.125,114.25,115.75,115.1500015258789,2864588.0,94.92967987060547
